sub-category	geneID	category
muscle-other	6641	other
muscle-other	6645	other
muscle-other	6647	other
muscle-other	7124	other
muscle-other	7168	other
muscle-other	7170	other
muscle-other	7172	other
muscle-other	7345	other
muscle-other	9177	other
muscle-other	57679	other
muscle-other	120892	other
nervous-system	155	other
nervous-system	325	other
nervous-system	348	other
nervous-system	410	other
nervous-system	477	other
nervous-system	540	other
nervous-system	551	other
nervous-system	627	other
nervous-system	1121	other
nervous-system	1137	other
nervous-system	1636	other
nervous-system	1813	other
nervous-system	1815	other
nervous-system	2147	other
nervous-system	2153	other
nervous-system	2155	other
nervous-system	2200	other
nervous-system	2212	other
nervous-system	2214	other
nervous-system	2215	other
nervous-system	2245	other
nervous-system	2260	other
nervous-system	2261	other
nervous-system	2263	other
nervous-system	2561	other
nervous-system	2645	other
nervous-system	2692	other
nervous-system	2705	other
nervous-system	2736	other
nervous-system	2898	other
nervous-system	2908	other
nervous-system	3119	other
nervous-system	3123	other
nervous-system	3127	other
nervous-system	3356	other
nervous-system	3553	other
nervous-system	3643	other
nervous-system	4049	other
nervous-system	4128	other
nervous-system	4137	other
nervous-system	4318	other
nervous-system	4693	other
nervous-system	4846	other
nervous-system	4854	other
nervous-system	5054	other
nervous-system	5328	other
nervous-system	5354	other
nervous-system	5621	other
nervous-system	6261	other
nervous-system	6323	other
nervous-system	6532	other
nervous-system	6606	other
nervous-system	6663	other
nervous-system	6834	other
nervous-system	7157	other
nervous-system	7249	other
nervous-system	7276	other
nervous-system	7291	other
nervous-system	8820	other
nervous-system	8898	other
nervous-system	8912	other
nervous-system	54332	other
nervous-system	54982	other
nervous-system	57679	other
oral-cavity	155	other
oral-cavity	1277	other
oral-cavity	1278	other
oral-cavity	1471	other
oral-cavity	1493	other
oral-cavity	2705	other
oral-cavity	3105	other
oral-cavity	3106	other
oral-cavity	3107	other
oral-cavity	3119	other
oral-cavity	3123	other
oral-cavity	3552	other
oral-cavity	3553	other
oral-cavity	3557	other
oral-cavity	3569	other
oral-cavity	4015	other
oral-cavity	4049	other
oral-cavity	4282	other
oral-cavity	4312	other
oral-cavity	4317	other
oral-cavity	4318	other
oral-cavity	4968	other
oral-cavity	5914	other
oral-cavity	6469	other
oral-cavity	6531	other
oral-cavity	6532	other
oral-cavity	7039	other
oral-cavity	7040	other
oral-cavity	7124	other
pregnancy	155	other
pregnancy	285	other
pregnancy	348	other
pregnancy	2052	other
pregnancy	2153	other
pregnancy	2950	other
pregnancy	3458	other
pregnancy	3552	other
pregnancy	3586	other
pregnancy	4023	other
pregnancy	4312	other
pregnancy	4318	other
pregnancy	4524	other
pregnancy	4846	other
pregnancy	5243	other
pregnancy	7124	other
secretion	125	other
secretion	155	other
secretion	215	other
secretion	217	other
secretion	335	other
secretion	367	other
secretion	929	other
secretion	1080	other
secretion	1181	other
secretion	1493	other
secretion	1589	other
secretion	1636	other
secretion	1672	other
secretion	1673	other
secretion	2099	other
secretion	2100	other
secretion	2524	other
secretion	2525	other
secretion	2645	other
secretion	2729	other
secretion	2944	other
secretion	2947	other
secretion	2950	other
secretion	2952	other
secretion	3077	other
secretion	3558	other
secretion	3569	other
secretion	3576	other
secretion	3586	other
secretion	3630	other
secretion	4023	other
secretion	4153	other
secretion	4221	other
secretion	4363	other
secretion	4842	other
secretion	5029	other
secretion	5265	other
secretion	5644	other
secretion	6329	other
secretion	6331	other
secretion	6337	other
secretion	6338	other
secretion	6340	other
secretion	6510	other
secretion	6530	other
secretion	6567	other
secretion	6690	other
secretion	6890	other
secretion	6891	other
secretion	7068	other
secretion	7099	other
secretion	7124	other
secretion	7132	other
secretion	7157	other
secretion	7253	other
secretion	7276	other
secretion	7421	other
secretion	8660	other
secretion	9049	other
secretion	55894	other
secretion	140596	other
secretion	653509	other
secretion	729238	other
skin	434	other
skin	488	other
skin	717	other
skin	847	other
skin	1244	other
skin	1278	other
skin	1281	other
skin	1559	other
skin	1565	other
skin	1636	other
skin	2068	other
skin	2071	other
skin	2200	other
skin	2335	other
skin	2944	other
skin	2952	other
skin	2954	other
skin	3043	other
skin	3106	other
skin	3117	other
skin	3119	other
skin	3123	other
skin	3284	other
skin	3552	other
skin	3566	other
skin	3586	other
skin	3815	other
skin	3852	other
skin	4157	other
skin	4842	other
skin	4846	other
skin	4948	other
skin	5155	other
skin	5979	other
skin	6648	other
skin	7040	other
skin	7042	other
skin	7043	other
skin	7046	other
skin	7048	other
skin	7049	other
skin	7051	other
skin	7099	other
skin	7124	other
skin	7157	other
skin	7299	other
skin	7507	other
skin	11132	other
skin	11322	other
skin	51151	other
SPYCH	9	other
SPYCH	10	other
SPYCH	15	other
SPYCH	135	other
SPYCH	552	other
SPYCH	1454	other
SPYCH	1544	other
SPYCH	1565	other
SPYCH	1813	other
SPYCH	1816	other
SPYCH	2784	other
SPYCH	3060	other
SPYCH	3062	other
SPYCH	3119	other
SPYCH	3123	other
SPYCH	3356	other
SPYCH	3358	other
SPYCH	3897	other
SPYCH	4204	other
SPYCH	5621	other
SPYCH	6531	other
SPYCH	6532	other
SPYCH	7124	other
SPYCH	8260	other
SPYCH	8863	other
SPYCH	9575	other
unknown-other	10	other
unknown-other	150	other
unknown-other	151	other
unknown-other	152	other
unknown-other	153	other
unknown-other	154	other
unknown-other	155	other
unknown-other	183	other
unknown-other	185	other
unknown-other	186	other
unknown-other	324	other
unknown-other	345	other
unknown-other	348	other
unknown-other	367	other
unknown-other	401	other
unknown-other	472	other
unknown-other	476	other
unknown-other	604	other
unknown-other	624	other
unknown-other	642	other
unknown-other	657	other
unknown-other	658	other
unknown-other	659	other
unknown-other	672	other
unknown-other	718	other
unknown-other	847	other
unknown-other	866	other
unknown-other	929	other
unknown-other	1080	other
unknown-other	1109	other
unknown-other	1141	other
unknown-other	1158	other
unknown-other	1200	other
unknown-other	1231	other
unknown-other	1281	other
unknown-other	1312	other
unknown-other	1387	other
unknown-other	1406	other
unknown-other	1535	other
unknown-other	1543	other
unknown-other	1544	other
unknown-other	1545	other
unknown-other	1548	other
unknown-other	1558	other
unknown-other	1559	other
unknown-other	1565	other
unknown-other	1585	other
unknown-other	1586	other
unknown-other	1588	other
unknown-other	1636	other
unknown-other	1728	other
unknown-other	1813	other
unknown-other	1815	other
unknown-other	1889	other
unknown-other	2074	other
unknown-other	2099	other
unknown-other	2147	other
unknown-other	2153	other
unknown-other	2200	other
unknown-other	2244	other
unknown-other	2477	other
unknown-other	2481	other
unknown-other	2542	other
unknown-other	2623	other
unknown-other	2642	other
unknown-other	2645	other
unknown-other	2688	other
unknown-other	2690	other
unknown-other	2692	other
unknown-other	2694	other
unknown-other	2811	other
unknown-other	2908	other
unknown-other	2944	other
unknown-other	2950	other
unknown-other	2952	other
unknown-other	3060	other
unknown-other	3061	other
unknown-other	3062	other
unknown-other	3077	other
unknown-other	3091	other
unknown-other	3105	other
unknown-other	3106	other
unknown-other	3107	other
unknown-other	3117	other
unknown-other	3119	other
unknown-other	3123	other
unknown-other	3162	other
unknown-other	3303	other
unknown-other	3304	other
unknown-other	3305	other
unknown-other	3356	other
unknown-other	3358	other
unknown-other	3359	other
unknown-other	3383	other
unknown-other	3458	other
unknown-other	3479	other
unknown-other	3552	other
unknown-other	3553	other
unknown-other	3565	other
unknown-other	3569	other
unknown-other	3586	other
unknown-other	3596	other
unknown-other	3674	other
unknown-other	3690	other
unknown-other	3757	other
unknown-other	3815	other
unknown-other	3845	other
unknown-other	3853	other
unknown-other	3953	other
unknown-other	3991	other
unknown-other	4023	other
unknown-other	4049	other
unknown-other	4057	other
unknown-other	4089	other
unknown-other	4128	other
unknown-other	4129	other
unknown-other	4137	other
unknown-other	4159	other
unknown-other	4210	other
unknown-other	4282	other
unknown-other	4314	other
unknown-other	4353	other
unknown-other	4595	other
unknown-other	4842	other
unknown-other	4846	other
unknown-other	4982	other
unknown-other	4988	other
unknown-other	5027	other
unknown-other	5187	other
unknown-other	5243	other
unknown-other	5443	other
unknown-other	5444	other
unknown-other	5468	other
unknown-other	5621	other
unknown-other	5663	other
unknown-other	5696	other
unknown-other	5726	other
unknown-other	5914	other
unknown-other	5979	other
unknown-other	6261	other
unknown-other	6331	other
unknown-other	6352	other
unknown-other	6390	other
unknown-other	6392	other
unknown-other	6414	other
unknown-other	6531	other
unknown-other	6532	other
unknown-other	6583	other
unknown-other	6584	other
unknown-other	6648	other
unknown-other	6863	other
unknown-other	6865	other
unknown-other	6866	other
unknown-other	6869	other
unknown-other	6870	other
unknown-other	7040	other
unknown-other	7042	other
unknown-other	7046	other
unknown-other	7048	other
unknown-other	7049	other
unknown-other	7056	other
unknown-other	7099	other
unknown-other	7124	other
unknown-other	7157	other
unknown-other	7166	other
unknown-other	7177	other
unknown-other	7259	other
unknown-other	7350	other
unknown-other	7351	other
unknown-other	7352	other
unknown-other	7356	other
unknown-other	7361	other
unknown-other	7421	other
unknown-other	7422	other
unknown-other	7428	other
unknown-other	7432	other
unknown-other	7515	other
unknown-other	7517	other
unknown-other	8202	other
unknown-other	8471	other
unknown-other	8824	other
unknown-other	8864	other
unknown-other	8878	other
unknown-other	8929	other
unknown-other	9177	other
unknown-other	9575	other
unknown-other	11132	other
unknown-other	11213	other
unknown-other	30012	other
unknown-other	54106	other
unknown-other	54332	other
unknown-other	54600	other
unknown-other	54658	other
unknown-other	64127	other
unknown-other	121278	other
uropoiesis-reproduction	148	other
uropoiesis-reproduction	186	other
uropoiesis-reproduction	285	other
uropoiesis-reproduction	367	other
uropoiesis-reproduction	405	other
uropoiesis-reproduction	672	other
uropoiesis-reproduction	675	other
uropoiesis-reproduction	799	other
uropoiesis-reproduction	846	other
uropoiesis-reproduction	875	other
uropoiesis-reproduction	929	other
uropoiesis-reproduction	1184	other
uropoiesis-reproduction	1277	other
uropoiesis-reproduction	1543	other
uropoiesis-reproduction	1553	other
uropoiesis-reproduction	1577	other
uropoiesis-reproduction	1586	other
uropoiesis-reproduction	1588	other
uropoiesis-reproduction	1636	other
uropoiesis-reproduction	1956	other
uropoiesis-reproduction	2099	other
uropoiesis-reproduction	2153	other
uropoiesis-reproduction	2205	other
uropoiesis-reproduction	2784	other
uropoiesis-reproduction	3075	other
uropoiesis-reproduction	3117	other
uropoiesis-reproduction	3119	other
uropoiesis-reproduction	3123	other
uropoiesis-reproduction	3458	other
uropoiesis-reproduction	3553	other
uropoiesis-reproduction	3557	other
uropoiesis-reproduction	3569	other
uropoiesis-reproduction	3576	other
uropoiesis-reproduction	3586	other
uropoiesis-reproduction	3973	other
uropoiesis-reproduction	4049	other
uropoiesis-reproduction	4221	other
uropoiesis-reproduction	4524	other
uropoiesis-reproduction	4824	other
uropoiesis-reproduction	4846	other
uropoiesis-reproduction	4852	other
uropoiesis-reproduction	4868	other
uropoiesis-reproduction	5053	other
uropoiesis-reproduction	5241	other
uropoiesis-reproduction	5243	other
uropoiesis-reproduction	5265	other
uropoiesis-reproduction	6347	other
uropoiesis-reproduction	6513	other
uropoiesis-reproduction	6519	other
uropoiesis-reproduction	7040	other
uropoiesis-reproduction	7124	other
uropoiesis-reproduction	7157	other
uropoiesis-reproduction	7421	other
uropoiesis-reproduction	7490	other
uropoiesis-reproduction	11045	other
uropoiesis-reproduction	27130	other
uropoiesis-reproduction	57491	other
allergy	10	pharmacogenomic
allergy	328	pharmacogenomic
allergy	1544	pharmacogenomic
allergy	1555	pharmacogenomic
allergy	1558	pharmacogenomic
allergy	1559	pharmacogenomic
allergy	1576	pharmacogenomic
allergy	1728	pharmacogenomic
allergy	2052	pharmacogenomic
allergy	2067	pharmacogenomic
allergy	2068	pharmacogenomic
allergy	2206	pharmacogenomic
allergy	2944	pharmacogenomic
allergy	2950	pharmacogenomic
allergy	2952	pharmacogenomic
allergy	3105	pharmacogenomic
allergy	3106	pharmacogenomic
allergy	3303	pharmacogenomic
allergy	3305	pharmacogenomic
allergy	3459	pharmacogenomic
allergy	3460	pharmacogenomic
allergy	3565	pharmacogenomic
allergy	3566	pharmacogenomic
allergy	3586	pharmacogenomic
allergy	3596	pharmacogenomic
allergy	4353	pharmacogenomic
allergy	6531	pharmacogenomic
allergy	6778	pharmacogenomic
allergy	7124	pharmacogenomic
allergy	7515	pharmacogenomic
allergy	7517	pharmacogenomic
allergy	50615	pharmacogenomic
cancer	10	pharmacogenomic
cancer	328	pharmacogenomic
cancer	595	pharmacogenomic
cancer	673	pharmacogenomic
cancer	978	pharmacogenomic
cancer	1026	pharmacogenomic
cancer	1244	pharmacogenomic
cancer	1312	pharmacogenomic
cancer	1543	pharmacogenomic
cancer	1544	pharmacogenomic
cancer	1545	pharmacogenomic
cancer	1557	pharmacogenomic
cancer	1558	pharmacogenomic
cancer	1559	pharmacogenomic
cancer	1565	pharmacogenomic
cancer	1571	pharmacogenomic
cancer	1576	pharmacogenomic
cancer	1577	pharmacogenomic
cancer	1578	pharmacogenomic
cancer	1633	pharmacogenomic
cancer	1635	pharmacogenomic
cancer	1728	pharmacogenomic
cancer	1806	pharmacogenomic
cancer	1950	pharmacogenomic
cancer	1956	pharmacogenomic
cancer	2064	pharmacogenomic
cancer	2067	pharmacogenomic
cancer	2068	pharmacogenomic
cancer	2072	pharmacogenomic
cancer	2073	pharmacogenomic
cancer	2100	pharmacogenomic
cancer	2189	pharmacogenomic
cancer	2212	pharmacogenomic
cancer	2214	pharmacogenomic
cancer	2322	pharmacogenomic
cancer	2944	pharmacogenomic
cancer	2950	pharmacogenomic
cancer	2952	pharmacogenomic
cancer	3383	pharmacogenomic
cancer	3479	pharmacogenomic
cancer	3486	pharmacogenomic
cancer	3553	pharmacogenomic
cancer	3569	pharmacogenomic
cancer	3576	pharmacogenomic
cancer	3667	pharmacogenomic
cancer	3845	pharmacogenomic
cancer	3980	pharmacogenomic
cancer	3981	pharmacogenomic
cancer	4035	pharmacogenomic
cancer	4049	pharmacogenomic
cancer	4193	pharmacogenomic
cancer	4255	pharmacogenomic
cancer	4363	pharmacogenomic
cancer	4524	pharmacogenomic
cancer	4548	pharmacogenomic
cancer	4595	pharmacogenomic
cancer	4953	pharmacogenomic
cancer	4968	pharmacogenomic
cancer	5111	pharmacogenomic
cancer	5156	pharmacogenomic
cancer	5241	pharmacogenomic
cancer	5243	pharmacogenomic
cancer	5290	pharmacogenomic
cancer	5423	pharmacogenomic
cancer	5444	pharmacogenomic
cancer	5467	pharmacogenomic
cancer	5468	pharmacogenomic
cancer	5742	pharmacogenomic
cancer	5743	pharmacogenomic
cancer	6240	pharmacogenomic
cancer	6573	pharmacogenomic
cancer	6648	pharmacogenomic
cancer	6774	pharmacogenomic
cancer	6783	pharmacogenomic
cancer	6817	pharmacogenomic
cancer	6819	pharmacogenomic
cancer	7124	pharmacogenomic
cancer	7153	pharmacogenomic
cancer	7157	pharmacogenomic
cancer	7161	pharmacogenomic
cancer	7298	pharmacogenomic
cancer	7366	pharmacogenomic
cancer	7421	pharmacogenomic
cancer	7422	pharmacogenomic
cancer	7507	pharmacogenomic
cancer	7515	pharmacogenomic
cancer	7516	pharmacogenomic
cancer	7517	pharmacogenomic
cancer	8660	pharmacogenomic
cancer	8824	pharmacogenomic
cancer	8836	pharmacogenomic
cancer	8856	pharmacogenomic
cancer	9231	pharmacogenomic
cancer	9429	pharmacogenomic
cancer	9575	pharmacogenomic
cancer	10848	pharmacogenomic
cancer	50484	pharmacogenomic
cancer	54577	pharmacogenomic
cancer	54578	pharmacogenomic
cancer	54600	pharmacogenomic
cancer	54658	pharmacogenomic
drug-sensitivity-activity-response	9	pharmacogenomic
drug-sensitivity-activity-response	10	pharmacogenomic
drug-sensitivity-activity-response	134	pharmacogenomic
drug-sensitivity-activity-response	135	pharmacogenomic
drug-sensitivity-activity-response	150	pharmacogenomic
drug-sensitivity-activity-response	328	pharmacogenomic
drug-sensitivity-activity-response	348	pharmacogenomic
drug-sensitivity-activity-response	409	pharmacogenomic
drug-sensitivity-activity-response	813	pharmacogenomic
drug-sensitivity-activity-response	1312	pharmacogenomic
drug-sensitivity-activity-response	1371	pharmacogenomic
drug-sensitivity-activity-response	1544	pharmacogenomic
drug-sensitivity-activity-response	1555	pharmacogenomic
drug-sensitivity-activity-response	1557	pharmacogenomic
drug-sensitivity-activity-response	1558	pharmacogenomic
drug-sensitivity-activity-response	1559	pharmacogenomic
drug-sensitivity-activity-response	1562	pharmacogenomic
drug-sensitivity-activity-response	1565	pharmacogenomic
drug-sensitivity-activity-response	1571	pharmacogenomic
drug-sensitivity-activity-response	1576	pharmacogenomic
drug-sensitivity-activity-response	1584	pharmacogenomic
drug-sensitivity-activity-response	1585	pharmacogenomic
drug-sensitivity-activity-response	1728	pharmacogenomic
drug-sensitivity-activity-response	1806	pharmacogenomic
drug-sensitivity-activity-response	1815	pharmacogenomic
drug-sensitivity-activity-response	2052	pharmacogenomic
drug-sensitivity-activity-response	2067	pharmacogenomic
drug-sensitivity-activity-response	2068	pharmacogenomic
drug-sensitivity-activity-response	2147	pharmacogenomic
drug-sensitivity-activity-response	2155	pharmacogenomic
drug-sensitivity-activity-response	2158	pharmacogenomic
drug-sensitivity-activity-response	2159	pharmacogenomic
drug-sensitivity-activity-response	2677	pharmacogenomic
drug-sensitivity-activity-response	2690	pharmacogenomic
drug-sensitivity-activity-response	2944	pharmacogenomic
drug-sensitivity-activity-response	2950	pharmacogenomic
drug-sensitivity-activity-response	2952	pharmacogenomic
drug-sensitivity-activity-response	3105	pharmacogenomic
drug-sensitivity-activity-response	3106	pharmacogenomic
drug-sensitivity-activity-response	3303	pharmacogenomic
drug-sensitivity-activity-response	3305	pharmacogenomic
drug-sensitivity-activity-response	3479	pharmacogenomic
drug-sensitivity-activity-response	3486	pharmacogenomic
drug-sensitivity-activity-response	3673	pharmacogenomic
drug-sensitivity-activity-response	3690	pharmacogenomic
drug-sensitivity-activity-response	3704	pharmacogenomic
drug-sensitivity-activity-response	4524	pharmacogenomic
drug-sensitivity-activity-response	4846	pharmacogenomic
drug-sensitivity-activity-response	4988	pharmacogenomic
drug-sensitivity-activity-response	5004	pharmacogenomic
drug-sensitivity-activity-response	5005	pharmacogenomic
drug-sensitivity-activity-response	5028	pharmacogenomic
drug-sensitivity-activity-response	5054	pharmacogenomic
drug-sensitivity-activity-response	5243	pharmacogenomic
drug-sensitivity-activity-response	5444	pharmacogenomic
drug-sensitivity-activity-response	5445	pharmacogenomic
drug-sensitivity-activity-response	5624	pharmacogenomic
drug-sensitivity-activity-response	5737	pharmacogenomic
drug-sensitivity-activity-response	5742	pharmacogenomic
drug-sensitivity-activity-response	5743	pharmacogenomic
drug-sensitivity-activity-response	5972	pharmacogenomic
drug-sensitivity-activity-response	6530	pharmacogenomic
drug-sensitivity-activity-response	6531	pharmacogenomic
drug-sensitivity-activity-response	6532	pharmacogenomic
drug-sensitivity-activity-response	6580	pharmacogenomic
drug-sensitivity-activity-response	6582	pharmacogenomic
drug-sensitivity-activity-response	6778	pharmacogenomic
drug-sensitivity-activity-response	7124	pharmacogenomic
drug-sensitivity-activity-response	7172	pharmacogenomic
drug-sensitivity-activity-response	7364	pharmacogenomic
drug-sensitivity-activity-response	7515	pharmacogenomic
drug-sensitivity-activity-response	7517	pharmacogenomic
drug-sensitivity-activity-response	8856	pharmacogenomic
drug-sensitivity-activity-response	8858	pharmacogenomic
drug-sensitivity-activity-response	9429	pharmacogenomic
drug-sensitivity-activity-response	64805	pharmacogenomic
drug-sensitivity-activity-response	79001	pharmacogenomic
pharmacokinetics-metabolism	216	pharmacogenomic
pharmacokinetics-metabolism	978	pharmacogenomic
pharmacokinetics-metabolism	1244	pharmacogenomic
pharmacokinetics-metabolism	1544	pharmacogenomic
pharmacokinetics-metabolism	1545	pharmacogenomic
pharmacokinetics-metabolism	1548	pharmacogenomic
pharmacokinetics-metabolism	1555	pharmacogenomic
pharmacokinetics-metabolism	1557	pharmacogenomic
pharmacokinetics-metabolism	1558	pharmacogenomic
pharmacokinetics-metabolism	1559	pharmacogenomic
pharmacokinetics-metabolism	1565	pharmacogenomic
pharmacokinetics-metabolism	1573	pharmacogenomic
pharmacokinetics-metabolism	1574	pharmacogenomic
pharmacokinetics-metabolism	1576	pharmacogenomic
pharmacokinetics-metabolism	1577	pharmacogenomic
pharmacokinetics-metabolism	1806	pharmacogenomic
pharmacokinetics-metabolism	2169	pharmacogenomic
pharmacokinetics-metabolism	2938	pharmacogenomic
pharmacokinetics-metabolism	2944	pharmacogenomic
pharmacokinetics-metabolism	2947	pharmacogenomic
pharmacokinetics-metabolism	2950	pharmacogenomic
pharmacokinetics-metabolism	2952	pharmacogenomic
pharmacokinetics-metabolism	3176	pharmacogenomic
pharmacokinetics-metabolism	3586	pharmacogenomic
pharmacokinetics-metabolism	4363	pharmacogenomic
pharmacokinetics-metabolism	4524	pharmacogenomic
pharmacokinetics-metabolism	4548	pharmacogenomic
pharmacokinetics-metabolism	5054	pharmacogenomic
pharmacokinetics-metabolism	5243	pharmacogenomic
pharmacokinetics-metabolism	6520	pharmacogenomic
pharmacokinetics-metabolism	6532	pharmacogenomic
pharmacokinetics-metabolism	6582	pharmacogenomic
pharmacokinetics-metabolism	6583	pharmacogenomic
pharmacokinetics-metabolism	6586	pharmacogenomic
pharmacokinetics-metabolism	7124	pharmacogenomic
pharmacokinetics-metabolism	7172	pharmacogenomic
pharmacokinetics-metabolism	7361	pharmacogenomic
pharmacokinetics-metabolism	7363	pharmacogenomic
pharmacokinetics-metabolism	7364	pharmacogenomic
pharmacokinetics-metabolism	7366	pharmacogenomic
pharmacokinetics-metabolism	7422	pharmacogenomic
pharmacokinetics-metabolism	8140	pharmacogenomic
pharmacokinetics-metabolism	9376	pharmacogenomic
pharmacokinetics-metabolism	9429	pharmacogenomic
pharmacokinetics-metabolism	9446	pharmacogenomic
pharmacokinetics-metabolism	9575	pharmacogenomic
pharmacokinetics-metabolism	10257	pharmacogenomic
pharmacokinetics-metabolism	10599	pharmacogenomic
pharmacokinetics-metabolism	11309	pharmacogenomic
pharmacokinetics-metabolism	23428	pharmacogenomic
pharmacokinetics-metabolism	28234	pharmacogenomic
pharmacokinetics-metabolism	54575	pharmacogenomic
pharmacokinetics-metabolism	54576	pharmacogenomic
pharmacokinetics-metabolism	54577	pharmacogenomic
pharmacokinetics-metabolism	54600	pharmacogenomic
pharmacokinetics-metabolism	54657	pharmacogenomic
pharmacokinetics-metabolism	54658	pharmacogenomic
pharmacokinetics-metabolism	57412	pharmacogenomic
pharmacokinetics-metabolism	64805	pharmacogenomic
pharmacokinetics-metabolism	85413	pharmacogenomic
toxiferous-side-effect	26	pharmacogenomic
toxiferous-side-effect	100	pharmacogenomic
toxiferous-side-effect	103	pharmacogenomic
toxiferous-side-effect	118	pharmacogenomic
toxiferous-side-effect	142	pharmacogenomic
toxiferous-side-effect	146	pharmacogenomic
toxiferous-side-effect	148	pharmacogenomic
toxiferous-side-effect	150	pharmacogenomic
toxiferous-side-effect	152	pharmacogenomic
toxiferous-side-effect	153	pharmacogenomic
toxiferous-side-effect	154	pharmacogenomic
toxiferous-side-effect	183	pharmacogenomic
toxiferous-side-effect	185	pharmacogenomic
toxiferous-side-effect	186	pharmacogenomic
toxiferous-side-effect	240	pharmacogenomic
toxiferous-side-effect	241	pharmacogenomic
toxiferous-side-effect	270	pharmacogenomic
toxiferous-side-effect	328	pharmacogenomic
toxiferous-side-effect	335	pharmacogenomic
toxiferous-side-effect	338	pharmacogenomic
toxiferous-side-effect	345	pharmacogenomic
toxiferous-side-effect	348	pharmacogenomic
toxiferous-side-effect	471	pharmacogenomic
toxiferous-side-effect	590	pharmacogenomic
toxiferous-side-effect	595	pharmacogenomic
toxiferous-side-effect	627	pharmacogenomic
toxiferous-side-effect	672	pharmacogenomic
toxiferous-side-effect	675	pharmacogenomic
toxiferous-side-effect	775	pharmacogenomic
toxiferous-side-effect	838	pharmacogenomic
toxiferous-side-effect	875	pharmacogenomic
toxiferous-side-effect	978	pharmacogenomic
toxiferous-side-effect	1066	pharmacogenomic
toxiferous-side-effect	1103	pharmacogenomic
toxiferous-side-effect	1244	pharmacogenomic
toxiferous-side-effect	1312	pharmacogenomic
toxiferous-side-effect	1385	pharmacogenomic
toxiferous-side-effect	1387	pharmacogenomic
toxiferous-side-effect	1394	pharmacogenomic
toxiferous-side-effect	1543	pharmacogenomic
toxiferous-side-effect	1544	pharmacogenomic
toxiferous-side-effect	1548	pharmacogenomic
toxiferous-side-effect	1555	pharmacogenomic
toxiferous-side-effect	1557	pharmacogenomic
toxiferous-side-effect	1558	pharmacogenomic
toxiferous-side-effect	1559	pharmacogenomic
toxiferous-side-effect	1565	pharmacogenomic
toxiferous-side-effect	1571	pharmacogenomic
toxiferous-side-effect	1574	pharmacogenomic
toxiferous-side-effect	1576	pharmacogenomic
toxiferous-side-effect	1577	pharmacogenomic
toxiferous-side-effect	1581	pharmacogenomic
toxiferous-side-effect	1585	pharmacogenomic
toxiferous-side-effect	1586	pharmacogenomic
toxiferous-side-effect	1633	pharmacogenomic
toxiferous-side-effect	1635	pharmacogenomic
toxiferous-side-effect	1636	pharmacogenomic
toxiferous-side-effect	1728	pharmacogenomic
toxiferous-side-effect	1734	pharmacogenomic
toxiferous-side-effect	1806	pharmacogenomic
toxiferous-side-effect	1812	pharmacogenomic
toxiferous-side-effect	1813	pharmacogenomic
toxiferous-side-effect	1814	pharmacogenomic
toxiferous-side-effect	1815	pharmacogenomic
toxiferous-side-effect	1956	pharmacogenomic
toxiferous-side-effect	2052	pharmacogenomic
toxiferous-side-effect	2068	pharmacogenomic
toxiferous-side-effect	2147	pharmacogenomic
toxiferous-side-effect	2153	pharmacogenomic
toxiferous-side-effect	2162	pharmacogenomic
toxiferous-side-effect	2169	pharmacogenomic
toxiferous-side-effect	2204	pharmacogenomic
toxiferous-side-effect	2214	pharmacogenomic
toxiferous-side-effect	2243	pharmacogenomic
toxiferous-side-effect	2244	pharmacogenomic
toxiferous-side-effect	2246	pharmacogenomic
toxiferous-side-effect	2346	pharmacogenomic
toxiferous-side-effect	2690	pharmacogenomic
toxiferous-side-effect	2784	pharmacogenomic
toxiferous-side-effect	2811	pharmacogenomic
toxiferous-side-effect	2876	pharmacogenomic
toxiferous-side-effect	2908	pharmacogenomic
toxiferous-side-effect	2932	pharmacogenomic
toxiferous-side-effect	2938	pharmacogenomic
toxiferous-side-effect	2944	pharmacogenomic
toxiferous-side-effect	2947	pharmacogenomic
toxiferous-side-effect	2950	pharmacogenomic
toxiferous-side-effect	2952	pharmacogenomic
toxiferous-side-effect	2993	pharmacogenomic
toxiferous-side-effect	3062	pharmacogenomic
toxiferous-side-effect	3075	pharmacogenomic
toxiferous-side-effect	3119	pharmacogenomic
toxiferous-side-effect	3123	pharmacogenomic
toxiferous-side-effect	3135	pharmacogenomic
toxiferous-side-effect	3176	pharmacogenomic
toxiferous-side-effect	3303	pharmacogenomic
toxiferous-side-effect	3304	pharmacogenomic
toxiferous-side-effect	3305	pharmacogenomic
toxiferous-side-effect	3350	pharmacogenomic
toxiferous-side-effect	3351	pharmacogenomic
toxiferous-side-effect	3352	pharmacogenomic
toxiferous-side-effect	3356	pharmacogenomic
toxiferous-side-effect	3358	pharmacogenomic
toxiferous-side-effect	3359	pharmacogenomic
toxiferous-side-effect	3362	pharmacogenomic
toxiferous-side-effect	3394	pharmacogenomic
toxiferous-side-effect	3426	pharmacogenomic
toxiferous-side-effect	3458	pharmacogenomic
toxiferous-side-effect	3553	pharmacogenomic
toxiferous-side-effect	3557	pharmacogenomic
toxiferous-side-effect	3569	pharmacogenomic
toxiferous-side-effect	3586	pharmacogenomic
toxiferous-side-effect	3596	pharmacogenomic
toxiferous-side-effect	3606	pharmacogenomic
toxiferous-side-effect	3628	pharmacogenomic
toxiferous-side-effect	3673	pharmacogenomic
toxiferous-side-effect	3704	pharmacogenomic
